,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5493419,380,1,41180.0,913086187,7122.0,0.0,159515274,106154.89,147334.89,0,0
5441467,378,1,187073.57,705180049,29790.0,0.0,1121140641,825951.1,1013024.67,0,0
2723033,211,3,19992.71,2130096469,81725.0,61732.29,499900693,0.0,0.0,0,0
3434329,256,4,31119.9,760954351,0.0,0.0,2062099062,3648693.07,3679812.97,0,0
4280707,307,4,823131.55,1207973068,26970.0,0.0,518781986,133189.01,956320.56,0,0
2569111,207,4,245690.8,636889417,0.0,0.0,964929070,2063595.41,2309286.21,0,0
1367155,138,1,125074.15,1550471517,0.0,0.0,735544955,453497.59,667821.7,0,0
4598269,328,1,368556.79,746260190,10315.0,0.0,2111157523,630563.73,999120.53,0,0
5152610,357,1,316901.3,915487733,0.0,0.0,452943174,471066.51,787967.81,0,0
6288441,661,3,13324.15,810169292,0.0,0.0,171106466,0.0,0.0,0,0
4967861,351,3,22251.21,1202277144,0.0,0.0,556134451,0.0,0.0,0,0
6144447,545,3,2530.53,1893041284,0.0,0.0,1077668366,0.0,0.0,0,0
4823552,346,3,10316.1,1898323245,0.0,0.0,1282201385,0.0,0.0,0,0
1416591,139,1,35585.06,322773488,30250.0,0.0,519600503,1684509.91,1720094.97,0,0
65024,9,0,479701.4,186778949,0.0,479701.4,1381846905,0.0,1515536.55,0,0
5364886,375,1,3613.24,971436595,0.0,0.0,724214451,1124388.31,1128001.55,0,0
5456336,379,0,74328.55,1140457614,11292701.45,11367030.0,866749209,346017.55,271689.0,0,0
195509,13,3,11584.4,2050033425,10366.0,0.0,1622171787,0.0,0.0,0,0
5367721,375,1,29510.68,2074136427,0.0,0.0,24806726,365735.92,395246.59,0,0
616310,34,1,217304.21,843526270,55445.0,0.0,1602356432,194699.57,724621.96,0,0
1114162,130,0,245279.61,1557208300,494238.05,739517.66,612423455,403228.59,157948.98,0,0
357633,17,3,19661.53,1220957945,398169.25,378507.72,694858372,0.0,0.0,0,0
3687292,276,1,26040.52,2065393405,301645.0,275604.48,542891263,1972298.22,1998338.73,0,0
6185385,567,1,76607.85,2124433047,102241.0,25633.15,1979582812,3982417.89,4059025.74,0,0
4949210,351,1,393467.94,1893033822,122.0,0.0,1434309891,4928486.55,5321954.5,0,0
4653689,330,3,2982.45,1277140896,0.0,0.0,860597853,0.0,0.0,0,0
2768058,213,3,16096.96,1621724241,12987.0,0.0,58337732,0.0,0.0,0,0
1012037,46,0,310065.62,1849714895,7860564.19,8170629.81,590480042,2861224.53,2551158.92,0,0
5852882,402,1,53150.16,342939555,25366.0,0.0,1038312606,11831372.02,11884522.18,0,0
3790574,280,1,274229.46,1600781564,49887.0,0.0,657687350,1982265.36,2256494.82,0,0
2610957,208,1,129937.41,183000212,0.0,0.0,1468376518,5430505.13,5560442.54,0,0
5644366,396,1,237582.66,453487649,116006.0,0.0,1729332663,500254.9,737837.56,0,0
5089708,355,0,307138.68,1940636922,6166453.49,6473592.17,1923923205,726792.52,419653.84,0,0
1851101,164,0,285075.32,834901333,20939.0,306014.32,2065599710,193.0,0.0,0,0
3523891,259,3,10784.14,1763371779,54849.82,44065.67,1292084315,0.0,0.0,0,0
1036339,94,1,257711.6,1845450043,304215.0,46503.4,2020875465,2124598.08,2382309.69,0,0
6075786,518,1,109490.95,231923013,216592.7,107101.75,1313356577,6864202.64,6973693.6,0,0
5019511,353,0,135284.85,452080136,14541.0,149825.85,429624635,0.0,0.0,0,0
2567674,206,0,226454.4,1195004498,4134430.66,4360885.06,2065755978,361343.47,134889.07,0,0
3905528,284,1,206593.01,8567541,0.0,0.0,533893015,552111.76,758704.76,0,0
5550422,383,3,755.9,2107605013,10725.0,9969.1,893622389,0.0,0.0,0,0
5229482,371,1,267536.82,1929216497,0.0,0.0,167034701,291525.56,559062.38,0,0
5962357,406,3,5769.97,1851881228,164410.84,158640.87,1374430737,0.0,0.0,0,0
3278031,251,1,22357.38,1629032206,20028.0,0.0,2051222897,630937.07,653294.44,0,0
5699262,398,3,15960.39,803215073,42559.0,26598.61,2126553538,0.0,0.0,0,0
3488269,258,1,111460.93,570604567,0.0,0.0,1411938532,1106992.12,1218453.04,0,0
4323723,308,1,82100.88,1406241797,27958.08,0.0,2043052411,3625524.56,3707625.43,0,0
2480725,204,1,79232.06,1380180012,194.0,0.0,1859042151,176712.81,255944.87,0,0
5399291,377,1,21149.73,425151583,3557.0,0.0,1396569685,4915739.88,4936889.61,0,0
3209620,249,3,8112.2,1840754799,21188.0,13075.8,888843705,0.0,0.0,0,0
779907,39,0,420406.56,2147189128,18016.0,438422.56,1950346292,836701.48,416294.92,0,0
976407,44,1,28115.43,1578343719,94928.13,66812.7,133942822,795735.4,823850.83,0,0
1767503,162,1,121541.24,624626034,89478.14,0.0,1746133862,1768577.98,1890119.22,0,0
5063932,354,1,15871.01,869894555,0.0,0.0,1892847548,48183.98,64054.99,0,0
2560467,206,4,32854.24,1250446796,0.0,0.0,2041522153,508225.55,541079.79,0,0
5481340,379,3,7341.81,1796783275,133367.0,126025.19,962866689,0.0,0.0,0,0
4408167,322,1,61214.25,1747397363,254.0,0.0,859787123,2764037.95,2825252.2,0,0
5151323,357,4,354668.99,2028240529,297.0,0.0,480191900,90312.3,444981.29,0,0
2825753,226,3,25677.35,1761552579,214424.0,188746.65,1302231330,0.0,0.0,0,0
4215708,305,3,23343.67,1666956476,537.0,0.0,403144615,0.0,0.0,0,0
1656510,158,4,464572.96,779063390,16419.78,0.0,1408855263,503199.0,967771.96,0,0
694714,36,1,168408.28,2067067786,139817.0,0.0,618339722,338022.64,506430.92,0,0
2549961,206,3,58217.34,1564357294,0.0,0.0,2093780428,0.0,0.0,0,0
3654461,275,1,266864.66,2003051194,0.0,0.0,489533330,985790.28,1252654.94,0,0
1816145,163,1,449242.86,1014169728,0.0,0.0,205734787,2756811.76,3206054.62,0,0
4692046,331,1,314757.63,1917677169,0.0,0.0,2041291172,1115041.72,1429799.35,0,0
425511,18,3,8587.13,1545986704,382716.05,374128.92,1821691227,0.0,0.0,0,0
1481558,141,3,660.71,986530189,3007.0,2346.29,1952246128,0.0,0.0,0,0
5686246,397,1,135693.34,359181410,44009.0,0.0,897752487,0.0,135693.34,0,0
2810038,225,3,19512.9,562945260,0.0,0.0,1023755921,0.0,0.0,0,0
2970851,231,1,165949.47,1628228431,209045.13,43095.66,1186510998,2717799.28,2883748.74,0,0
1968738,178,0,195760.73,577732026,1561285.5,1757046.23,1360981287,414248.55,218487.82,0,0
4878849,348,1,78759.13,585653926,125.0,0.0,1073509862,10340.09,89099.23,0,0
2694123,211,3,12141.67,377527215,616.0,0.0,703786180,0.0,0.0,0,0
3955378,288,0,117706.91,1437252708,7492431.17,7610138.09,1136004987,364530.49,246823.58,0,0
1656795,158,0,45481.16,2128526744,10044646.18,10090127.35,2060384192,97012.26,51531.1,0,0
4451623,323,1,361274.37,833741758,0.0,0.0,1950313114,409239.86,770514.23,0,0
4679160,331,3,13690.55,2099772882,2044.0,0.0,743582344,0.0,0.0,0,0
3996325,298,1,7338.64,1241000988,0.0,0.0,1366187598,418903.96,426242.6,0,0
4124644,302,0,203810.05,397704316,1492639.2,1696449.26,1521737760,229636.44,25826.38,0,0
490773,19,0,51842.47,1127386280,3301513.63,3353356.1,1548692005,1164389.09,1112546.63,0,0
5169120,358,4,141555.29,1693104762,10194.0,0.0,416485711,0.0,141555.29,0,0
3199111,249,3,21550.71,1059673811,9584.0,0.0,1226640560,0.0,0.0,0,0
974692,44,1,281588.87,814336067,47441.0,0.0,1962142822,0.0,281588.87,0,0
4384862,312,3,9887.36,1040845505,10762.0,874.64,106960363,0.0,0.0,0,0
2270345,187,3,6790.29,61202959,394230.94,387440.66,1126467923,0.0,0.0,0,0
2771631,213,3,21680.84,1716515780,104720.28,83039.44,430152489,0.0,0.0,0,0
5135075,356,3,7465.93,662935409,728.0,0.0,2031695499,0.0,0.0,0,0
4066028,300,1,141804.67,1103986105,78776.0,0.0,1021236883,12707.25,154511.92,0,0
718704,37,3,6579.77,503095032,10514.0,3934.23,2845226,0.0,0.0,0,0
1586970,155,1,164463.4,1082861934,155227.12,0.0,1426353399,275562.79,440026.18,0,0
6334872,691,3,17959.16,892504976,0.0,0.0,1004320726,0.0,0.0,0,0
712931,37,3,28912.52,524045622,11010.0,0.0,1057142041,0.0,0.0,0,0
1168465,132,3,19155.0,1743698053,0.0,0.0,137735237,0.0,0.0,0,0
912284,43,1,1486.34,1990657969,0.0,0.0,1045101385,8737351.2,8738837.54,0,0
1408737,139,3,2727.77,1969432044,40742.88,38015.11,1312525642,0.0,0.0,0,0
6061698,500,3,34057.73,175486445,51629.08,17571.35,797290035,0.0,0.0,0,0
1685982,159,3,17529.31,1283995422,19046.0,1516.69,556854058,0.0,0.0,0,0
2647634,209,1,91644.61,479453740,0.0,0.0,1314690578,381800.22,473444.83,0,0
3917683,284,3,10262.25,1101487230,5559.0,0.0,1095935738,0.0,0.0,0,0
3075371,235,4,1366268.02,1198104260,4072.0,0.0,15236671,4661816.81,6028084.83,0,0
1522043,153,3,2154.5,188579036,38517.0,36362.5,989024173,0.0,0.0,0,0
4882511,348,3,13580.94,1419179282,178189.67,164608.73,563122138,0.0,0.0,0,0
568566,23,3,2296.65,2107174245,133190.0,130893.35,1444106172,0.0,0.0,0,0
2573815,207,0,18522.47,1653837252,5386.0,23908.47,161918759,604.0,221010.86,0,0
1978458,179,3,11590.25,623634530,32764.0,21173.75,613449185,0.0,0.0,0,0
2660908,210,3,2272.52,2050792056,144115.81,141843.29,2046618994,0.0,0.0,0,0
1359326,138,0,192814.81,75576422,154130.89,346945.7,1360083374,5674891.13,5482076.32,0,0
4705873,331,1,109922.78,2068835635,0.0,0.0,1037710168,848140.97,958063.76,0,0
1494856,142,0,64170.8,1229239587,5672694.54,5736865.34,463667606,183273.76,119102.96,0,0
982246,44,1,43720.36,2000427115,442.0,0.0,839911720,29435.79,73156.15,0,0
4902256,349,1,81800.89,1719689329,0.0,0.0,1155163560,59693892.18,60145463.94,0,0
1524024,153,3,8840.29,47965160,45775.0,36934.71,295717980,0.0,0.0,0,0
5107628,355,1,61296.13,74063610,0.0,0.0,210069967,1225435.11,1286731.24,0,0
4900819,349,2,2890.98,1342906655,31060.0,28169.02,981501647,39991.73,42882.72,0,0
1583838,155,1,274125.01,2047062573,0.0,0.0,613222208,1176314.89,1809909.69,0,0
1379043,138,4,206910.65,1249096462,20395.0,0.0,1024690477,17302.39,224213.04,0,0
1093366,130,3,14654.8,1622324529,0.0,0.0,1814288142,0.0,0.0,0,0
2950599,230,4,253586.66,2099717017,60128.0,0.0,1914048823,3053812.29,3307398.95,0,0
4749493,333,3,24847.08,594080731,8020.0,0.0,1312859014,0.0,0.0,0,0
5233230,371,0,58429.82,1747808752,30470.0,88899.82,1058957222,0.0,0.0,0,0
6257089,598,2,1892.62,1583092843,111566.0,109673.38,830358690,3417555.37,3419448.0,0,0
6029860,471,3,13333.61,1633897754,11298.0,0.0,476398047,0.0,0.0,0,0
4937934,350,3,10041.15,1558153611,0.0,0.0,1862023530,0.0,0.0,0,0
5461390,379,1,29823.47,213420144,0.0,0.0,1839090747,53154.89,82978.36,0,0
3636750,274,1,103232.33,6051937,1860.72,0.0,277989098,545968.48,649200.8,0,0
5978012,407,3,3252.05,1737874684,72297.0,69044.95,1161832011,0.0,0.0,0,0
1935442,177,3,9612.29,1962124609,0.0,0.0,2134694365,0.0,0.0,0,0
2227407,186,3,13778.12,2001741846,158625.16,144847.04,1616903956,0.0,0.0,0,0
950761,44,0,42145.76,1767761541,7770669.03,7812814.78,589912514,52658.24,10512.48,0,0
1078710,129,1,144769.18,1239342556,4185.0,0.0,335332271,189250.68,334019.86,0,0
3056652,234,3,1010.74,1552625928,0.0,0.0,887286808,0.0,0.0,0,0
904446,43,4,470448.77,1826799703,0.0,0.0,789479637,1509296.53,1979745.3,0,0
1877716,164,0,24338.98,627722387,11155.0,35493.98,240191819,947431.99,923093.01,0,0
1397812,139,0,6326.34,406408890,23597732.95,23604059.29,1010761868,1482636.74,1476310.4,0,0
1927945,168,3,2639.85,483852219,20141.0,17501.15,2123546151,0.0,0.0,0,0
2449524,203,0,232314.71,323976671,475.0,232789.71,442106671,0.0,0.0,0,0
6193685,571,3,12147.86,346809083,83812.0,71664.14,884521975,0.0,0.0,0,0
5098631,355,3,24128.94,1759447310,0.0,0.0,459491736,0.0,0.0,0,0
5891240,403,3,15856.62,802327569,0.0,0.0,1101662312,0.0,0.0,0,0
4339110,308,1,103090.49,1466772274,26041.0,0.0,1479795118,0.0,103090.49,0,0
695477,36,1,178320.65,1307075999,144.0,0.0,1623211807,1002825.13,1181145.78,0,0
5894637,403,3,23548.67,31951850,36236.0,12687.33,2145886573,0.0,0.0,0,0
443673,19,1,95361.82,360261688,105002.0,9640.18,764189038,446767.02,542128.84,0,0
5451280,379,4,2189518.68,310058796,0.0,0.0,877021596,2370450.92,4559969.6,0,0
4522860,326,1,100929.83,604661558,41778.0,0.0,1346167396,0.0,100929.83,0,0
1533552,154,0,300319.15,191021085,4030358.77,4330677.92,1606479888,477418.36,177099.21,0,0
4851001,347,1,99014.02,1391187016,34536.0,0.0,1937064278,67626.1,166640.13,0,0
4639191,330,1,160570.02,891465990,5688.0,0.0,1799357818,1530160.3,1690730.31,0,0
2470874,204,3,1590.38,1238338283,0.0,0.0,1166896458,0.0,0.0,0,0
2787862,215,3,2613.48,701087572,151988.0,149374.52,1120464856,0.0,0.0,0,0
1861257,164,0,93866.6,531956871,7226245.71,7320112.31,1780948880,1026713.03,932846.43,0,0
4151508,303,3,38765.93,835886203,26590.1,0.0,819090919,0.0,0.0,0,0
586023,33,0,25847.46,1935451855,15143.35,40990.81,719759663,1801910.39,1776062.93,0,0
1936473,177,1,311593.78,1533112627,0.0,0.0,1863528019,2318757.82,2630351.6,0,0
5301812,373,1,92849.15,1892512740,0.0,0.0,1733880933,391287.76,484136.9,0,0
4025283,299,1,169360.8,2074134154,0.0,0.0,1452137650,517340.85,686701.64,0,0
1114362,130,0,421993.43,1283532889,7201.0,429194.43,1830944416,0.0,0.0,0,0
2859237,227,3,46413.17,190326997,120782.77,74369.6,1189476019,0.0,0.0,0,0
5640539,396,1,11040.9,1277030485,14551.0,3510.1,938705682,59503.46,70544.37,0,0
3831671,282,3,1350.14,189888650,0.0,0.0,1742936576,0.0,0.0,0,0
3893179,284,0,195585.55,1601605050,4222.0,199807.55,2022644698,0.0,0.0,0,0
1561997,155,3,3048.86,1491286067,0.0,0.0,1882216273,0.0,0.0,0,0
1613970,156,1,229985.31,1656041421,0.0,0.0,435957655,2012418.67,2242403.97,0,0
2503645,204,1,170128.91,1575658470,87281.98,0.0,1875011431,378477.34,548606.24,0,0
5654399,396,3,9568.66,2145120374,69330.0,59761.34,1086870510,0.0,0.0,0,0
5095356,355,0,45212.77,1262150338,2010254.96,2055467.73,1625227014,45305.2,92.43,0,0
3156786,237,3,5375.61,1353132363,0.0,0.0,972068149,0.0,0.0,0,0
5496924,380,3,3622.2,883702338,0.0,0.0,949309198,0.0,0.0,0,0
49281,9,1,190015.39,1585470092,44416.0,0.0,1356359366,346297.02,1580204.6,0,0
1855319,164,1,41295.51,1440286108,9902.0,0.0,784710502,2991018.78,3032314.29,0,0
656893,35,1,98067.18,166732546,124.0,0.0,894531755,126609.34,224676.52,0,0
5170790,358,1,209135.48,762682964,0.0,0.0,1820418513,13324346.92,13533482.4,0,0
1615548,156,3,11609.28,10043977,106091.23,94481.96,1718737024,0.0,0.0,0,0
622561,34,1,56444.12,901738995,45896.0,0.0,1925438503,4366035.69,5006605.22,0,0
942103,43,3,3049.49,542608163,11512.0,8462.51,1579243001,0.0,0.0,0,0
1715396,160,3,12537.56,528652923,0.0,0.0,1097612767,0.0,0.0,0,0
4791140,345,1,52225.37,1472910902,0.0,0.0,235518328,276358.04,328583.41,0,0
2609207,208,1,103121.59,549998080,0.0,0.0,416969631,213994.19,317115.78,0,0
4568313,327,1,170528.77,890284089,0.0,0.0,101171803,599873.99,770402.76,0,0
3247845,250,1,86311.58,319194512,0.0,0.0,1210913338,125694.53,212006.11,0,0
3725061,278,4,376145.77,806800568,19.0,0.0,56728749,872989.36,1249135.14,0,0
5408027,378,3,961.04,1920407046,0.0,0.0,1508318438,0.0,0.0,0,0
1381082,138,3,15331.19,1641859028,0.0,0.0,974102359,0.0,0.0,0,0
3422138,256,1,102612.83,1804830035,0.0,0.0,1348233863,1053356.44,1155969.27,0,0
3163952,237,3,9391.66,1551966298,3757.0,0.0,1202197909,0.0,0.0,0,0
3555233,260,0,78425.0,1257443184,5085.0,83510.0,576778607,594497.89,516072.9,0,0
5261849,372,3,14773.82,899199481,0.0,0.0,331383993,0.0,0.0,0,0
2561266,206,0,139968.69,309860702,350436.0,490404.69,1828232210,0.0,0.0,0,0
4774655,335,3,11331.3,2008825319,0.0,0.0,2042347215,0.0,0.0,0,0
4651764,330,3,27066.28,1850385318,0.0,0.0,2127382349,0.0,0.0,0,0
4464078,324,1,113791.03,1384773154,0.0,0.0,727826927,154584.46,268375.5,0,0
5388034,376,3,32640.83,611648691,0.0,0.0,1388842991,0.0,0.0,0,0
2070813,181,4,694099.67,451800589,0.0,0.0,1308392840,7149860.8,7843960.47,0,0
6047015,492,3,13661.31,1345549089,0.0,0.0,1018505279,0.0,0.0,0,0
5394091,377,3,9133.13,1051752274,91725.88,82592.75,742017364,0.0,0.0,0,0
2775229,214,3,9322.93,574200438,12166.0,2843.07,12368807,0.0,0.0,0,0
6128323,542,1,40476.44,1957032687,0.0,0.0,1773090873,967066.49,1007542.93,0,0
4484233,324,1,39836.53,2051215436,0.0,0.0,677726441,20466426.49,20506263.02,0,0
1065091,119,3,12988.89,1443633972,207596.29,194607.4,704840815,0.0,0.0,0,0
3906355,284,1,101474.85,1159648153,0.0,0.0,1112835936,538800.18,640275.02,0,0
3022911,233,1,334850.59,1001185596,0.0,0.0,1466527879,533612.95,868463.55,0,0
2052821,181,0,135562.7,1269421460,49652.0,185214.7,1132393192,402956.26,267393.56,0,0
3553711,260,0,100396.96,1296958839,61535.0,161931.96,1406610675,451245.62,350848.66,0,0
970644,44,1,374856.94,1545121324,0.0,0.0,936540384,10749909.59,11124766.53,0,0
880209,42,0,18570.25,305806444,102030.0,120600.25,822365758,429074.42,410504.17,0,0
1668292,158,1,364810.49,1332662074,0.0,0.0,1857260713,453253.6,818064.09,0,0
4712977,332,1,131261.83,1876235637,0.0,0.0,204596604,502052.95,633314.78,0,0
92922,10,2,3496.45,1287104193,25643.0,22146.55,1913564743,5229767.02,6094988.88,0,0
2484169,204,1,45866.3,1021426542,0.0,0.0,162637432,2340623.21,2386489.51,0,0
6049340,492,0,249989.52,1551783938,239.0,250228.52,196840199,742025.88,492036.37,0,0
2837911,226,3,17499.8,1562901867,30754.0,13254.2,806917265,0.0,0.0,0,0
63985,9,1,156734.69,337604004,9913.0,0.0,974088986,992595.08,4120580.18,0,0
487861,19,0,49628.49,1069380242,2389097.35,2438725.85,1921214090,430892.51,381264.01,0,0
3088363,235,1,93333.57,146350075,51810.0,0.0,133627958,354981.76,448315.33,0,0
4985759,352,1,65189.2,1895261605,6244.0,0.0,144153447,1995965.34,1923504.71,0,0
461802,19,0,200659.56,71265866,15265167.15,15465826.71,824197891,6006752.11,5675430.49,0,0
395440,18,0,134133.91,1485917299,55895.0,190028.91,1015214057,1515992.57,1381858.66,0,0
2254379,187,0,161766.82,517731233,19874074.52,20035841.33,778251225,605158.69,443391.87,0,0
3250956,251,3,36994.94,507405660,13952.0,0.0,933774172,0.0,0.0,0,0
1447075,140,0,79736.22,299572601,2958802.86,3038539.08,412240450,378949.45,299213.23,0,0
138474,11,4,859305.42,1867181009,442.0,0.0,1380903116,4359.0,914932.82,0,0
1785222,162,4,113124.66,916022653,28697.0,0.0,1395110374,321176.43,434301.09,0,0
2066325,181,1,221483.82,752265119,648.0,0.0,1763631099,254311.04,475794.85,0,0
3280570,251,1,207308.4,1294863843,241254.53,33946.14,1592285414,335083.22,542391.62,0,0
3880790,283,0,41729.36,500878311,16846009.77,16887739.13,201178656,70208.18,28478.82,0,0
623182,34,1,121893.02,902253019,81.0,0.0,348615894,12409.08,134302.1,0,0
6338890,692,1,194229.41,80147673,918.0,0.0,1178384092,670004.69,864234.1,0,0
1980316,179,1,247565.87,521535033,0.0,0.0,1523351795,3230034.93,3477600.8,0,0
6070563,514,0,229857.63,539509809,151987.0,381844.63,444960169,16464.47,0.0,0,0
5174217,358,1,11480.0,1295049653,0.0,0.0,758534694,278421.58,289901.58,0,0
2886222,228,1,286536.95,445718318,0.0,0.0,1567478191,5988963.37,6275500.32,0,0
2590814,207,1,114617.0,225282316,0.0,0.0,1914291223,582777.69,697394.69,0,0
6238240,594,1,61022.91,173035643,10681.0,0.0,353273889,927330.89,988353.8,0,0
1185823,132,1,291681.8,495812012,11077.0,0.0,876541337,0.0,291681.8,0,0
4996785,352,1,88133.03,1202741217,0.0,0.0,997018700,10106595.09,10194728.12,0,0
5674459,397,0,82821.72,908115872,8713127.36,8795949.08,588375012,2681481.47,2598659.74,0,0
4366355,310,3,13780.44,313881817,80252.92,66472.48,201976712,0.0,0.0,0,0
615836,34,1,67814.9,1403427954,0.0,0.0,405946796,1170845.7,1534035.58,0,0
1661952,158,0,109222.33,1782850611,34030.0,143252.33,1612972513,0.0,0.0,0,0
2900641,228,1,251227.51,2055777338,378009.0,126781.49,775709079,2609923.91,2861151.42,0,0
6325909,688,1,112503.67,1913024453,0.0,0.0,655236128,312533.99,425037.66,0,0
5548499,382,3,13162.56,1523965910,2935.0,0.0,1018510702,0.0,0.0,0,0
5064773,354,1,341535.81,1039882637,0.0,0.0,1831866680,11924708.46,12266244.27,0,0
1820106,163,0,183111.47,1393118840,11523211.84,11706323.31,14968244,444453.21,261341.74,0,0
552082,21,1,55808.16,1513786609,23502.0,0.0,1320641983,236722.79,292530.95,0,0
888964,42,1,521510.54,509889335,0.0,0.0,736709391,3652956.94,4174467.48,0,0
112049,11,3,4206.14,769928361,0.0,0.0,2061251877,0.0,0.0,0,0
1496510,142,3,1247.37,1005403474,263.0,0.0,1940907337,0.0,0.0,0,0
5676824,397,1,128400.95,1966647458,0.0,0.0,451910364,2549250.4,2677651.35,0,0
2675509,210,4,52727.5,1306544798,0.0,0.0,2059440679,445173.23,497900.72,0,0
3827196,282,1,102855.62,1863058661,13079.0,0.0,1940446789,146696.42,249552.04,0,0
85709,10,1,306920.3,1248873586,974651.4,667731.11,1991060921,931512.18,1238432.47,0,0
5019942,353,1,367383.4,484848602,0.0,0.0,291454000,10193978.68,10561362.09,0,0
238122,14,1,249557.72,740921499,2034.0,0.0,8221127,0.0,249557.72,0,0
6273313,637,3,7479.68,569364103,69063.05,61583.37,690132516,0.0,0.0,0,0
5794182,401,4,426014.18,1375199081,0.0,0.0,1253742262,11062147.62,11488161.8,0,0
2230154,186,0,101430.32,1279819758,543527.26,644957.59,909343338,115128.38,13698.05,0,0
2750105,212,3,3523.42,351902683,8211.0,4687.58,921035343,0.0,0.0,0,0
976131,44,4,161654.47,1739712760,0.0,0.0,1360393616,524175.72,685830.19,0,0
1479799,141,0,32638.45,874525607,698411.81,731050.26,471381554,153611.12,120972.67,0,0
5499025,380,3,17479.51,1196400234,0.0,0.0,1528655524,0.0,0.0,0,0
1014094,46,3,3721.09,156579577,51808.0,48086.91,1802524234,0.0,0.0,0,0
5716030,398,1,111862.46,2077853871,30203.0,0.0,2010768984,0.0,111862.46,0,0
1446081,140,1,97005.41,304198795,0.0,0.0,555200901,688987.74,785993.16,0,0
6134885,544,0,80948.53,1128505302,21483.0,102431.53,1922540751,0.0,0.0,0,0
2420791,202,0,223593.43,470185233,12304303.07,12527896.5,107759523,8827779.4,8604185.97,0,0
798312,40,1,458020.54,518424504,0.0,0.0,301749835,686607.41,1144627.95,0,0
6045988,492,1,128384.54,1172741863,0.0,0.0,1588452047,247657.47,376042.01,0,0
5019198,353,4,1634775.35,18511583,29977.0,0.0,473635706,3014005.89,4648781.23,0,0
